#	敌人波次元素配置表			
#	Id		EnemyId	SpawnTime
#	int		int	float
#	配置编号	策划备注	敌人Id	获取怪物生成时间
	10236		103	0
	10237		103	0
	10238		101	0
	10239		103	4
	10240		103	0
	10241		103	0
	10242		103	0
	10243		101	0.5
	10244		101	0
	10245		102	0
	10246		102	0
	10247		101	3
	10248		103	0
	10249		103	3
	10250		102	0
	10251		103	3
	10252		103	0
	10253		103	3
	10254		103	0
	10255		101	3
	10256		102	0
	10257		103	0
	10258		103	0
	10259		101	0.5
	10260		101	0
	10261		101	3
	10262		103	0
	10263		101	3
	10264		101	0
	10265		103	0
	10266		101	3
	10267		102	3
	10268		101	0
	10269		103	3
	10270		101	0
	10271		102	0
	10272		101	0
	10273		103	3
	10274		101	0
	10275		102	0
	10276		101	0
	10277		103	0
	10278		101	3
	10279		103	0
	10280		101	0
	10281		103	0
	10282		101	3
	10283		102	0
	10284		101	0
	10285		103	0
	10286		101	3
	10287		103	0
	10288		101	0
	10289		103	0
	10290		101	0
	10291		103	0.5
	10292		103	2
	10293		103	2
	10294		103	2
	10295		103	2
	10296		103	2
	10297		103	2
	10298		103	2
	10299		103	2
	10300		103	2
	10301		103	2
	10302		103	2
	10303		103	2
	10304		103	2
	10305		103	2
	10306		103	2
	10307		103	2
	10308		103	2
	10309		103	2
	10310		103	2
	10311		107	1
	10312		107	1
	10313		107	1
	10314		107	1
	10315		107	1
	10316		101	0.5
	10317		101	1
	10318		101	1
	10319		101	1
	10320		101	1
	10321		101	1
	10322		101	2
	10323		103	0.5
	10324		101	0.5
	10325		101	0.5
	10326		103	2
	10327		103	2
	10328		101	0.5
	10329		101	1
	10330		101	1
	10331		103	2
	10332		101	1
	10333		103	2
	10334		101	1
	10335		103	2
	10336		101	1
	10337		101	1
	10338		101	1
	10339		103	2
	10340		101	2
	10341		101	0.5
	10342		103	2
	10343		101	0.5
	10344		102	0.5
	10345		101	0.5
	10346		102	0.5
	10347		101	0.5
	10348		101	0.5
	10349		103	2.5
	10350		105	2
	10351		105	0.5
	10352		103	2
	10353		106	2
	10354		106	0.5
	10355		106	0.5
	10356		106	0.5
	10357		103	0.5
	10358		105	1.5
	10359		105	1.5
	10360		105	1.5
	10361		105	1.5
	10362		105	1.5
	10363		105	1.5
	10364		105	1.5
	10365		105	1.5
	10366		105	1.5
	10367		105	1.5
	10368		105	0.5
	10369		105	1
	10370		106	1
	10371		105	1
	10372		105	1
	10373		106	1
	10374		105	1
	10375		105	1
	10376		106	1
	10377		105	1
	10378		105	1
	10379		106	1
	10380		105	1
	10381		105	1
	10382		106	1
	10383		105	1
	10384		105	1
	10385		106	1
	10386		107	2.5
	10387		101	0.5
	10388		101	0.5
	10389		101	0.5
	10390		101	0.5
	10391		101	0.5
	10392		101	0.5
	10393		107	1
	10394		105	0.5
	10395		105	0.5
	10396		102	2
	10397		106	1
	10398		102	1
	10399		106	1
	10400		102	1
	10401		106	1
	10402		102	1
	10403		106	1
	10404		101	2
	10405		101	0.5
	10406		101	0.5
	10407		101	0.5
	10408		101	0.5
	10409		101	0.5
	10410		106	1
	10411		105	0.5
	10412		105	0.5
	10413		102	2
	10414		102	0.5
	10415		102	0.5
	10416		102	0.5
	10417		102	0.5
	10418		102	0.5
	10419		105	1
	10420		105	0.5
	10421		106	0.5
	10422		107	0.5
	10423		105	0.5
	10424		106	1
	10425		105	1
	10426		106	1
	10427		105	1
	10428		106	1
	10429		105	1
	10430		106	1
	10431		105	1
	10432		106	1
	10433		105	1
	10434		106	1
	10435		105	1
	10436		106	1
	10437		105	1
	10438		106	1
	10439		105	2
	10440		105	0.5
	10441		105	0.5
	10442		105	0.5
	10443		107	2
	10444		107	0.5
	10445		107	0.5
	10446		107	0.5
	10447		101	0.5
	10448		101	0.5
	10449		101	0.5
	10450		101	0.5
	10451		101	0.5
	10452		101	0.5
	10453		102	0.5
	10454		102	0.5
	10455		102	0.5
	10456		102	0.5
	10457		107	0.5
	10458		107	0.5
	10459		101	2
	10460		101	0.5
	10461		101	0.5
	10462		101	0.5
	10463		101	0.5
	10464		101	0.5
	10465		102	0.5
	10466		102	0.5
	10467		102	0.5
	10468		102	0.5
	10469		107	0.5
	10470		107	0.5
	10471		101	2
	10472		101	0.5
	10473		101	0.5
	10474		101	0.5
	10475		101	0.5
	10476		101	0.5
	10477		102	0.5
	10478		102	0.5
	10479		102	0.5
	10480		102	0.5
	10481		107	0.5
	10482		107	0.5
	10483		101	2
	10484		101	0.5
	10485		101	0.5
	10486		101	0.5
	10487		101	0.5
	10488		101	0.5
	10489		106	0.5
	10490		106	0.5
	10491		106	0.5
	10492		106	0.5
	10493		107	0.5
	10494		107	0.5
	10495		103	1
	10496		103	0.5
	10497		103	1
	10498		103	0.5
	10499		103	1
	10500		103	0.5
	10501		103	1
	10502		103	0.5
	10503		103	1
	10504		103	0.5
	10505		103	1
	10506		103	0.5
	10507		103	1
	10508		103	0.5
	10509		103	1
	10510		103	0.5
	10511		103	1
	10512		103	0.5
	10513		103	0.5
	10514		103	0.5
	10515		107	0.5
	10516		107	0.5
	10517		107	0.5
	10518		107	0.5
	10519		107	0.5
	10520		107	0.5
	10521		107	0.5
	10522		107	0.5
	10523		107	0.5
	10524		107	0.5
	10525		101	0.5
	10526		101	2
	10527		101	2
	10528		101	2
	10529		101	2
	10530		101	2
	10531		101	4
	10532		103	0
	10533		101	0
	10534		103	4
	10535		103	4
	10536		101	0.5
	10537		101	2
	10538		101	2
	10539		103	4
	10540		101	2
	10541		101	4
	10542		101	2
	10543		103	4
	10544		101	2
	10545		101	2
	10546		101	2
	10547		103	4
	10548		101	4
	10549		101	0
	10550		103	4
	10551		101	0.5
	10552		102	0
	10553		101	0
	10554		101	0
	10555		103	5
	10556		105	4
	10557		105	0
	10558		103	4
	10559		101	0
	10560		101	0
	10561		105	0.5
	10562		105	0
	10563		105	3
	10564		105	0
	10565		105	3
	10566		105	0
	10567		103	3
	10568		105	3
	10569		105	0
	10570		105	0.5
	10571		105	0
	10572		103	2
	10573		105	3
	10574		105	0
	10575		103	2
	10576		105	3
	10577		105	0
	10578		103	2
	10579		105	3
	10580		105	0
	10581		106	0
	10582		105	0
	10583		107	3
	10584		105	3
	10585		106	0
	10586		101	0.5
	10587		101	0
	10588		101	0
	10589		101	0
	10590		101	0
	10591		107	2
	10592		105	0
	10593		102	4
	10594		106	2
	10595		102	2
	10596		106	2
	10597		102	2
	10598		106	2
	10599		102	2
	10600		106	2
	10601		101	4
	10602		101	0
	10603		101	0
	10604		101	0
	10605		101	0
	10606		106	2
	10607		105	0
	10608		105	4
	10609		105	0
	10610		105	0
	10611		105	0
	10612		105	0
	10613		105	2
	10614		106	0
	10615		107	0
	10616		105	0.5
	10617		106	1
	10618		105	1
	10619		106	1
	10620		105	1
	10621		106	1
	10622		105	1
	10623		106	1
	10624		105	1
	10625		106	1
	10626		105	1
	10627		106	1
	10628		105	1
	10629		106	1
	10630		105	1
	10631		106	1
	10632		105	4
	10633		105	0
	10634		105	0
	10635		107	4
	10636		107	0
	10637		107	0
	10638		101	0.5
	10639		101	0
	10640		101	0
	10641		101	0
	10642		101	0
	10643		101	0
	10644		102	0
	10645		102	0
	10646		102	0
	10647		102	0
	10648		107	0
	10649		101	4
	10650		101	0
	10651		101	0
	10652		101	0
	10653		101	0
	10654		102	0
	10655		102	0
	10656		102	0
	10657		107	0
	10658		107	0
	10659		101	4
	10660		101	0
	10661		101	0
	10662		101	0
	10663		101	0
	10664		101	0
	10665		102	0
	10666		102	0
	10667		107	0
	10668		107	0
	10669		101	4
	10670		101	0
	10671		101	0
	10672		101	0
	10673		101	0
	10674		101	0
	10675		106	0
	10676		106	0
	10677		107	0
	10678		107	0
	10679		107	2
	10680		107	0
	10681		107	0
	10682		107	2
	10683		107	0
	10684		107	0
	10685		107	2
	10686		107	0
	10687		107	0
	10688		107	2
	10689		107	0
	10690		107	0
	10691		107	2
	10692		107	0
	10693		107	0
	10694		104	0.5
	10695		107	8
	10696		107	0
	10697		107	0
	10698		104	0
	10699		107	8
	10700		107	0
	10701		107	0
	10702		104	0
	10703		107	8
	10704		107	0
	10705		107	0
	10706		101	0
	10707		101	3
	10708		101	3
	10709		101	3
	10710		101	0.5
	10711		101	0.5
	10712		101	3.5
	10713		101	0.5
	10714		101	0.5
	10715		101	2
	10716		101	3
	10717		102	0.25
	10718		101	0.5
	10719		102	3
	10720		105	3
	10721		103	3
	10722		105	4
	10723		103	6
	10724		101	4
	10725		101	0.5
	10726		103	0
	10727		103	0.5
	10728		103	0.5
	10729		101	8
	10730		101	0.5
	10731		101	0.5
	10732		101	0.5
	10733		105	8
	10734		102	5
	10735		102	0.5
	10736		102	0.5
	10737		101	0.25
	10738		101	0.25
	10739		101	0.5
	10740		103	4
	10741		103	0
	10742		103	1
	10743		103	0.5
	10744		105	4
	10745		105	0.5
	10746		102	6
	10747		102	0
	10748		102	1
	10749		102	0.25
	10750		101	0
	10751		101	0.25
	10752		101	0.25
	10753		101	0.25
	10754		101	0.25
	10755		101	0.25
	10756		101	1
	10757		101	0
	10758		101	0.25
	10759		101	0
	10760		105	5
	10761		105	0.5
	10762		105	1
	10763		105	0.5
	10764		105	1
	10765		107	0.5
	10766		107	1.5
	10767		102	10
	10768		105	0.5
	10769		105	0.5
	10770		101	0.5
	10771		101	0.5
	10772		102	0.5
	10773		105	1.5
	10774		106	4
	10775		106	0.5
	10776		103	4
	10777		103	0.5
	10778		103	2
	10779		103	0.25
	10780		103	0.25
	10781		104	0
	10782		101	8
	10783		101	0
	10784		101	0.5
	10785		103	8
	10786		101	8
	10787		101	0
	10788		102	0.5
	10789		102	6
	10790		105	0.5
	10791		102	0.5
	10792		105	0.5
	10793		103	0.5
	10794		104	0
	10795		107	10
	10796		107	1
	10797		105	3
	10798		105	0
	10799		104	0.5
	10800		106	0.5
	10801		106	0.5
	10802		106	0.5
	10803		106	0.5
	10804		106	0.5
	10805		106	0.5
	10806		104	0
	10807		104	0
	10808		107	0.5
	10809		107	0.5
	10810		105	10
	10811		105	0.5
	10812		105	0.5
	10813		105	0.5
	10814		105	0.5
	10815		105	0.5
	10816		106	6
	10817		106	0.5
	10818		106	0.5
	10819		106	0.5
	10820		106	0.5
	10821		106	0.5
	10822		104	0
	10823		101	3
	10824		101	0.5
	10825		101	0.5
	10826		101	12
	10827		101	0.5
	10828		101	0.5
	10829		101	0.5
	10830		101	0.5
	10831		102	0.5
	10832		102	0.5
	10833		107	15
	10834		107	0.5
	10835		107	0.5
	10836		105	4
	10837		105	0
	10838		105	0
	10839		105	0
	10840		105	3
	10841		105	0
	10842		105	0
	10843		105	0.5
	10844		105	0.5
	10845		105	0.5
	10846		105	0.5
	10847		105	0.5
	10848		105	0.5
	10849		108	0
	10850		104	0
	10851		107	0
	10852		107	0
	10853		104	8
	10854		107	0
	10855		107	0
	10856		106	15
	10857		106	0
	10858		107	1
	10859		107	1
	10860		105	0.5
	10861		105	0.5
	10862		105	0.5
	10863		105	0
	10864		105	0
	10865		105	0
	10866		105	0
	10867		105	0
	10868		105	0
	10869		105	0
	10870		104	0
	10871		104	0
	10872		103	14
	10873		103	0.5
	10874		103	1
	10875		103	0.5
	10876		103	0
	10877		103	2
	10878		103	1
	10879		103	1
	10880		106	10
	10881		106	0.5
	10882		106	0.5
	10883		106	0.5
	10884		106	0.5
	10885		106	0.5
	10886		108	20
	10887		108	10
	10888		105	20
	10889		105	0.5
	10890		105	0.5
	10891		105	0.5
	10892		105	0.5
	10893		105	0.5
	10894		105	0.5
	10895		105	0.5
	10896		105	0.5
	10897		105	0.5
	10898		105	0.5
	10899		105	0.5
	10900		107	10
	10901		107	0.5
	10902		107	0.5
	10903		107	0.5
	10904		108	20
	10905		108	0.5
